epoch       recall      precision   f1_score    train_loss  val_loss    lr          
99          0.477327    0.488133    0.482670    1.239184    2.419218    0.003606    
100         0.475843    0.486432    0.481079    1.238334    2.402755    0.003537    
101         0.477201    0.488220    0.482648    1.225749    2.418310    0.003469    
102         0.477791    0.487831    0.482759    1.217780    2.433391    0.003400    
103         0.475068    0.495219    0.484934    1.202562    2.441784    0.003331    
104         0.477463    0.486981    0.482175    1.186879    2.464015    0.003262    
105         0.476574    0.482546    0.479541    1.183714    2.455803    0.003194    
106         0.476105    0.487089    0.481534    1.178815    2.461935    0.003125    
107         0.474142    0.482324    0.478198    1.172807    2.427708    0.003056    
108         0.478279    0.492017    0.485051    1.161918    2.465482    0.002987    
109         0.473742    0.485497    0.479548    1.149197    2.470745    0.002919    
110         0.468979    0.478004    0.473449    1.145272    2.482662    0.002850    
111         0.473081    0.484454    0.478700    1.136954    2.499783    0.002781    
112         0.468524    0.479761    0.474076    1.127152    2.492149    0.002712    
113         0.474006    0.481997    0.477968    1.116095    2.498130    0.002644    
114         0.472681    0.483907    0.478228    1.108962    2.495552    0.002575    
115         0.474552    0.484784    0.479614    1.100702    2.499448    0.002506    
116         0.477447    0.485101    0.481243    1.093586    2.502118    0.002438    
117         0.473528    0.480802    0.477138    1.084610    2.517749    0.002369    
118         0.474957    0.483794    0.479335    1.077672    2.521087    0.002300    
119         0.470176    0.473827    0.471995    1.071467    2.522752    0.002231    
120         0.471322    0.479661    0.475455    1.063549    2.529069    0.002163    
121         0.471819    0.481643    0.476681    1.055996    2.535410    0.002094    
122         0.471900    0.480697    0.476258    1.049960    2.542876    0.002025    
123         0.473152    0.481822    0.477447    1.044744    2.535763    0.001956    
124         0.469504    0.481240    0.475299    1.036938    2.548974    0.001888    
