epoch       recall      precision   f1_score    train_loss  val_loss    lr          
44          0.466859    0.485545    0.476019    1.886025    2.236983    0.007388    
45          0.474340    0.486414    0.480301    1.859105    2.218199    0.007319    
46          0.463491    0.484054    0.473550    1.849813    2.255181    0.007250    
47          0.477357    0.499697    0.488271    1.824568    2.223828    0.007181    
48          0.472526    0.483833    0.478113    1.804209    2.251876    0.007112    
49          0.477869    0.493753    0.485681    1.788103    2.208339    0.007044    
50          0.468258    0.486413    0.477163    1.766908    2.253039    0.006975    
51          0.473856    0.490449    0.482010    1.742589    2.219393    0.006906    
52          0.476179    0.496356    0.486058    1.729779    2.222215    0.006838    
53          0.474825    0.490712    0.482638    1.709052    2.229066    0.006769    
54          0.481031    0.500236    0.490446    1.692793    2.221441    0.006700    
55          0.481668    0.493179    0.487355    1.677478    2.224232    0.006631    
56          0.483391    0.499364    0.491248    1.653412    2.223033    0.006562    
57          0.482958    0.502688    0.492626    1.648496    2.239240    0.006494    
58          0.478473    0.497289    0.487699    1.629042    2.241803    0.006425    
59          0.477380    0.493711    0.485408    1.603249    2.254451    0.006356    
60          0.470146    0.487625    0.478726    1.594700    2.272854    0.006288    
61          0.474582    0.489695    0.482020    1.574108    2.275643    0.006219    
62          0.475503    0.487759    0.481553    1.562351    2.263921    0.006150    
63          0.473797    0.485628    0.479640    1.543451    2.281065    0.006081    
64          0.479449    0.493945    0.486589    1.528915    2.275008    0.006013    
65          0.477865    0.492102    0.484879    1.505346    2.261219    0.005944    
66          0.473908    0.490226    0.481929    1.493149    2.283266    0.005875    
67          0.480568    0.493971    0.487178    1.480215    2.283134    0.005806    
68          0.477284    0.492314    0.484683    1.460906    2.292648    0.005737    
69          0.481686    0.497418    0.489425    1.450583    2.280411    0.005669    
70          0.473212    0.493239    0.483018    1.429579    2.336053    0.005600    
71          0.476562    0.491839    0.484080    1.415750    2.322816    0.005531    
72          0.482036    0.495820    0.488831    1.397945    2.317736    0.005463    
73          0.475597    0.496369    0.485761    1.390991    2.351720    0.005394    
74          0.482459    0.493562    0.487947    1.375387    2.326027    0.005325    
75          0.484233    0.495143    0.489627    1.356792    2.318025    0.005256    
76          0.476326    0.489628    0.482886    1.344050    2.330678    0.005188    
77          0.477086    0.493815    0.485306    1.324645    2.351099    0.005119    
78          0.474748    0.487521    0.481050    1.315565    2.364130    0.005050    
79          0.477081    0.494019    0.485402    1.304262    2.361267    0.004981    
80          0.472941    0.490816    0.481713    1.287496    2.392633    0.004913    
81          0.469199    0.485405    0.477165    1.279032    2.407949    0.004844    
82          0.471958    0.484290    0.478045    1.262406    2.381069    0.004775    
83          0.477509    0.491979    0.484636    1.251948    2.404755    0.004706    
84          0.469993    0.488045    0.478849    1.238067    2.421557    0.004638    
85          0.479954    0.499324    0.489447    1.223553    2.422238    0.004569    
86          0.476987    0.490724    0.483758    1.211387    2.418410    0.004500    
87          0.477840    0.486795    0.482276    1.198169    2.411814    0.004431    
88          0.476437    0.491926    0.484058    1.188113    2.402156    0.004363    
89          0.471598    0.486869    0.479112    1.165579    2.456765    0.004294    
90          0.473316    0.482943    0.478081    1.158427    2.476664    0.004225    
91          0.470419    0.480976    0.475639    1.147233    2.498435    0.004156    
92          0.476041    0.486909    0.481413    1.135636    2.487426    0.004088    
93          0.473172    0.483779    0.478416    1.120985    2.464549    0.004019    
94          0.471833    0.479484    0.475628    1.108061    2.483200    0.003950    
95          0.476278    0.486558    0.481363    1.100261    2.479076    0.003881    
96          0.470822    0.485965    0.478273    1.084079    2.507235    0.003813    
97          0.469796    0.482167    0.475901    1.073066    2.488928    0.003744    
98          0.473188    0.482581    0.477839    1.059631    2.527197    0.003675    
99          0.473312    0.484085    0.478638    1.048686    2.543021    0.003606    
100         0.472358    0.481698    0.476982    1.037076    2.531141    0.003537    
101         0.475929    0.487919    0.481849    1.030326    2.561928    0.003469    
102         0.471174    0.477299    0.474217    1.016412    2.514980    0.003400    
103         0.470784    0.478048    0.474388    1.013565    2.543606    0.003331    
104         0.476237    0.482345    0.479272    0.993998    2.543866    0.003262    
105         0.471491    0.478789    0.475112    0.984229    2.558926    0.003194    
