epoch       recall      precision   f1_score    train_loss  val_loss    lr          
68          0.475392    0.496462    0.485699    1.453054    2.305034    0.005737    
69          0.477218    0.492014    0.484503    1.444212    2.307825    0.005669    
70          0.480165    0.489334    0.484706    1.432065    2.328588    0.005600    
71          0.479866    0.495205    0.487415    1.415564    2.331404    0.005531    
72          0.482900    0.488792    0.485829    1.398989    2.301104    0.005463    
73          0.470518    0.487177    0.478702    1.381521    2.355151    0.005394    
74          0.477012    0.491123    0.483965    1.369533    2.350900    0.005325    
75          0.480041    0.491371    0.485640    1.361843    2.350540    0.005256    
76          0.476882    0.491733    0.484194    1.346253    2.343793    0.005188    
77          0.470126    0.484747    0.477325    1.325273    2.382845    0.005119    
78          0.474224    0.485202    0.479650    1.311856    2.374616    0.005050    
79          0.471357    0.486384    0.478753    1.296864    2.415053    0.004981    
80          0.472024    0.487223    0.479503    1.285206    2.412166    0.004913    
81          0.471777    0.479054    0.475387    1.278117    2.397411    0.004844    
82          0.474614    0.494449    0.484328    1.260685    2.400045    0.004775    
83          0.469188    0.482975    0.475982    1.249560    2.406946    0.004706    
84          0.472956    0.490746    0.481687    1.234398    2.416038    0.004638    
85          0.473933    0.486459    0.480114    1.222669    2.440655    0.004569    
86          0.474908    0.487660    0.481200    1.203925    2.404208    0.004500    
87          0.473167    0.484460    0.478747    1.192133    2.457490    0.004431    
88          0.472990    0.484468    0.478660    1.182287    2.423537    0.004363    
89          0.472893    0.482789    0.477790    1.164599    2.466193    0.004294    
90          0.481283    0.489625    0.485418    1.158871    2.439603    0.004225    
91          0.474819    0.489506    0.482051    1.142560    2.433619    0.004156    
92          0.478869    0.488629    0.483699    1.130121    2.468165    0.004088    
93          0.473217    0.487512    0.480258    1.120131    2.468227    0.004019    
94          0.473639    0.481605    0.477589    1.108307    2.446778    0.003950    
95          0.471247    0.479487    0.475331    1.093971    2.497951    0.003881    
96          0.470659    0.478943    0.474765    1.082293    2.497971    0.003813    
97          0.466651    0.484606    0.475459    1.068928    2.529774    0.003744    
98          0.475317    0.484478    0.479854    1.060798    2.520291    0.003675    
99          0.472087    0.483489    0.477720    1.046769    2.546481    0.003606    
100         0.470640    0.480531    0.475534    1.034842    2.543176    0.003537    
101         0.473863    0.479011    0.476423    1.026557    2.508752    0.003469    
102         0.470934    0.481373    0.476096    1.011771    2.535372    0.003400    
