epoch       recall      precision   f1_score    train_loss  val_loss    lr          
55          0.476175    0.495667    0.485726    1.768406    2.239351    0.006631    
56          0.470937    0.493021    0.481726    1.754945    2.257424    0.006562    
57          0.473713    0.489181    0.481323    1.741939    2.259967    0.006494    
58          0.470336    0.491643    0.480754    1.729509    2.266293    0.006425    
59          0.475865    0.497565    0.486473    1.715107    2.246847    0.006356    
60          0.476616    0.496804    0.486501    1.701106    2.259837    0.006288    
61          0.473402    0.489174    0.481159    1.691587    2.237568    0.006219    
62          0.472779    0.486865    0.479719    1.677551    2.246346    0.006150    
63          0.478652    0.497483    0.487886    1.661248    2.260950    0.006081    
64          0.477636    0.493120    0.485254    1.646983    2.240218    0.006013    
65          0.479296    0.493589    0.486337    1.632249    2.249677    0.005944    
66          0.477398    0.495578    0.486318    1.616002    2.280859    0.005875    
67          0.479734    0.493453    0.486497    1.604654    2.266171    0.005806    
68          0.480530    0.496670    0.488467    1.595616    2.268312    0.005737    
69          0.476483    0.498263    0.487129    1.589647    2.297122    0.005669    
70          0.488301    0.504939    0.496481    1.560020    2.259910    0.005600    
71          0.473482    0.484820    0.479084    1.558564    2.272250    0.005531    
72          0.476993    0.490182    0.483498    1.538872    2.290066    0.005463    
73          0.476962    0.494219    0.485437    1.527767    2.284810    0.005394    
74          0.479977    0.495975    0.487845    1.518078    2.278521    0.005325    
75          0.478288    0.493604    0.485825    1.513913    2.296327    0.005256    
76          0.480882    0.494403    0.487549    1.491172    2.298785    0.005188    
77          0.479465    0.493654    0.486456    1.487553    2.298003    0.005119    
78          0.480882    0.490818    0.485799    1.466252    2.297145    0.005050    
79          0.475252    0.489278    0.482163    1.459804    2.312349    0.004981    
80          0.474980    0.488854    0.481817    1.445237    2.330939    0.004913    
81          0.477033    0.491865    0.484336    1.435470    2.311765    0.004844    
82          0.479633    0.493251    0.486347    1.418606    2.321126    0.004775    
83          0.475882    0.488498    0.482108    1.410927    2.336955    0.004706    
84          0.475589    0.494695    0.484954    1.404088    2.345496    0.004638    
85          0.476611    0.490545    0.483478    1.396833    2.327735    0.004569    
86          0.476213    0.484759    0.480448    1.385771    2.346903    0.004500    
87          0.476796    0.489514    0.483071    1.365803    2.349105    0.004431    
88          0.474223    0.485402    0.479748    1.365323    2.344218    0.004363    
89          0.478230    0.490526    0.484300    1.349578    2.369708    0.004294    
90          0.476524    0.488500    0.482438    1.343639    2.372441    0.004225    
91          0.474932    0.488369    0.481557    1.333267    2.362726    0.004156    
92          0.477943    0.488684    0.483254    1.317807    2.377707    0.004088    
93          0.470384    0.482638    0.476432    1.304617    2.386931    0.004019    
94          0.476968    0.492705    0.484709    1.298590    2.381563    0.003950    
95          0.471276    0.484412    0.477754    1.281525    2.373902    0.003881    
96          0.474914    0.489206    0.481954    1.279224    2.397817    0.003813    
97          0.471580    0.485195    0.478291    1.263683    2.391935    0.003744    
98          0.470459    0.481482    0.475907    1.260379    2.419211    0.003675    
99          0.470105    0.480155    0.475077    1.244294    2.420109    0.003606    
100         0.470637    0.478766    0.474667    1.242511    2.419874    0.003537    
