epoch       recall      precision   f1_score    train_loss  val_loss    lr          
63          0.477288    0.492793    0.484917    1.548934    2.265120    0.006081    
64          0.478067    0.492994    0.485416    1.535005    2.273924    0.006013    
65          0.478993    0.490189    0.484526    1.512295    2.259579    0.005944    
66          0.476363    0.501145    0.488440    1.497440    2.292288    0.005875    
67          0.473288    0.494332    0.483581    1.486545    2.319235    0.005806    
68          0.479764    0.492122    0.485865    1.467866    2.291532    0.005737    
69          0.471285    0.489206    0.480079    1.450901    2.329368    0.005669    
70          0.476269    0.492149    0.484079    1.433586    2.328956    0.005600    
71          0.473821    0.489039    0.481310    1.421954    2.325605    0.005531    
72          0.484047    0.494282    0.489111    1.401743    2.302122    0.005463    
73          0.474268    0.493130    0.483515    1.389568    2.354186    0.005394    
74          0.475058    0.492568    0.483654    1.376921    2.346268    0.005325    
75          0.471102    0.485786    0.478331    1.362581    2.342102    0.005256    
76          0.478185    0.491509    0.484755    1.350704    2.328076    0.005188    
77          0.472541    0.488403    0.480341    1.332183    2.363695    0.005119    
78          0.478146    0.490210    0.484103    1.325565    2.348427    0.005050    
79          0.471210    0.493927    0.482301    1.304896    2.395885    0.004981    
80          0.477327    0.492921    0.484999    1.301088    2.383830    0.004913    
81          0.473139    0.490919    0.481865    1.279238    2.416945    0.004844    
82          0.474861    0.491572    0.483072    1.265568    2.394970    0.004775    
83          0.481518    0.492450    0.486923    1.256268    2.396107    0.004706    
84          0.479464    0.493202    0.486236    1.240007    2.400071    0.004638    
85          0.476276    0.486477    0.481323    1.231609    2.405785    0.004569    
86          0.477115    0.489227    0.483095    1.211203    2.433575    0.004500    
87          0.476990    0.486282    0.481591    1.197434    2.418811    0.004431    
88          0.468911    0.482127    0.475427    1.186936    2.430060    0.004363    
89          0.471102    0.486433    0.478645    1.175424    2.456652    0.004294    
90          0.477198    0.488835    0.482947    1.165034    2.445905    0.004225    
91          0.471793    0.483849    0.477745    1.149860    2.491143    0.004156    
92          0.473120    0.487129    0.480022    1.139414    2.460930    0.004088    
93          0.473576    0.485846    0.479633    1.128180    2.472191    0.004019    
94          0.466501    0.479259    0.472794    1.115753    2.480510    0.003950    
95          0.474450    0.484897    0.479617    1.096039    2.465205    0.003881    
96          0.474088    0.487549    0.480724    1.091780    2.492524    0.003813    
97          0.472193    0.484695    0.478362    1.081878    2.534044    0.003744    
98          0.469990    0.482371    0.476100    1.068998    2.537786    0.003675    
99          0.470049    0.481191    0.475555    1.058620    2.540101    0.003606    
100         0.469923    0.477212    0.473540    1.043533    2.519725    0.003537    
101         0.473370    0.485498    0.479357    1.033256    2.555123    0.003469    
102         0.471081    0.480531    0.475759    1.024593    2.533091    0.003400    
